Index,feature name
18906,PIGT
18907,AL031663.2
18908,RP3-461P17.10
18909,WFDC2
18910,SPINT3
18911,WFDC10B
18912,WFDC3
18913,DNTTIP1
18914,UBE2C
18915,TNNC2
18916,SNX21
18917,ACOT8
18918,ZSWIM3
18919,ZSWIM1
18920,NEURL2
18921,CTSA
18922,PLTP
18923,PCIF1
18924,ZNF335
18925,MMP9
18926,RP11-465L10.10
18927,SLC12A5
18928,NCOA5
18929,CD40
18930,CDH22
18931,SLC35C2
18932,ELMO2
18933,ZNF334
18934,OCSTAMP
18935,SLC13A3
18936,TP53RK
18937,RP1-28H20.3
18938,SLC2A10
18939,EYA2
18940,ZMYND8
18941,AL031666.2
18942,RP4-569M23.2
18943,NCOA3
18944,SULF2
18945,PREX1
18946,ARFGEF2
18947,CSE1L
18948,STAU1
18949,DDX27
18950,ZNFX1
18951,ZFAS1
18952,KCNB1
18953,PTGIS
18954,B4GALT5
18955,SLC9A8
18956,SPATA2
18957,RNF114
18958,SNAI1
18959,UBE2V1
18960,TMEM189
18961,RP11-112L6.4
18962,CEBPB
18963,RP11-290F20.3
18964,RP11-290F20.1
18965,PTPN1
18966,FAM65C
18967,PARD6B
18968,BCAS4
18969,ADNP
18970,RP5-914P20.5
18971,DPM1
18972,MOCS3
18973,KCNG1
18974,NFATC2
18975,ATP9A
18976,RP5-1112F19.2
18977,ZFP64
18978,TSHZ2
18979,RP4-724E16.2
18980,ZNF217
18981,BCAS1
18982,CYP24A1
18983,PFDN4
18984,DOK5
18985,FAM210B
18986,AURKA
18987,CSTF1
18988,CASS4
18989,RTFDC1
18990,FAM209A
18991,FAM209B
18992,TFAP2C
18993,BMP7
18994,RP4-813D12.3
18995,RAE1
18996,MTRNR2L3
18997,RP4-800J21.3
18998,RBM38
18999,CTCFL
19000,PCK1
19001,ZBP1
19002,PMEPA1
19003,PPP4R1L
19004,RAB22A
19005,VAPB
19006,APCDD1L
19007,STX16
19008,NPEPL1
19009,GNAS-AS1
19010,GNAS
19011,NELFCD
19012,CTSZ
19013,ATP5E
19014,SLMO2
19015,ZNF831
19016,EDN3
19017,PHACTR3
19018,SYCP2
19019,FAM217B
19020,PPP1R3D
19021,CDH26
19022,C20orf197
19023,RP5-1043L13.1
19024,CDH4
19025,RP11-429E11.2
19026,TAF4
19027,LSM14B
19028,PSMA7
19029,SS18L1
19030,MTG2
19031,OSBPL2
19032,ADRM1
19033,RP11-157P1.4
19034,LAMA5
19035,RP11-157P1.5
19036,RPS21
19037,CABLES2
19038,RBBP8NL
19039,GATA5
19040,C20orf166-AS1
19041,C20orf166
19042,RP13-30A9.2
19043,RP11-93B14.6
19044,SLCO4A1
19045,RP11-93B14.5
19046,NTSR1
19047,MRGBP
19048,OGFR-AS1
19049,OGFR
19050,COL9A3
19051,TCFL5
19052,DIDO1
19053,GID8
19054,SLC17A9
19055,HAR1B
19056,HAR1A
19057,YTHDF1
19058,BIRC7
19059,NKAIN4
19060,ARFGAP1
19061,CHRNA4
19062,KCNQ2
19063,EEF1A2
19064,PPDPF
19065,PTK6
19066,C20orf195
19067,HELZ2
19068,GMEB2
19069,CTD-3184A7.4
19070,STMN3
19071,RTEL1
19072,RTEL1-TNFRSF6B
19073,ARFRP1
19074,ZGPAT
19075,LIME1
19076,SLC2A4RG
19077,ZBTB46
19078,RP4-583P15.10
19079,C20ORF135
19080,TPD52L2
19081,DNAJC5
19082,UCKL1
19083,ZNF512B
19084,SAMD10
19085,PRPF6
19086,LINC00176
19087,SOX18
19088,TCEA2
19089,RGS19
19090,OPRL1
19091,C20orf201
19092,PCMTD2
19093,PPAP2C
19094,MIER2
19095,THEG
19096,C2CD4C
19097,SHC2
19098,ODF3L2
19099,MADCAM1
19100,AC005775.2
19101,TPGS1
19102,CDC34
19103,GZMM
19104,AC009005.2
19105,BSG
19106,HCN2
19107,POLRMT
19108,FGF22
19109,RNF126
19110,AC004156.3
19111,FSTL3
19112,PRSS57
19113,PALM
19114,MISP
19115,AC006273.4
19116,AC006273.5
19117,AC006273.7
19118,PTBP1
19119,AZU1
19120,PRTN3
19121,ELANE
19122,CFD
19123,MED16
19124,R3HDM4
19125,KISS1R
19126,ARID3A
19127,WDR18
19128,AC004528.4
19129,GRIN3B
19130,TMEM259
19131,CNN2
19132,AC011558.5
19133,ABCA7
19134,HMHA1
19135,POLR2E
19136,GPX4
19137,SBNO2
19138,STK11
19139,C19orf26
19140,ATP5D
19141,MIDN
19142,CIRBP
19143,CIRBP-AS1
19144,C19orf24
19145,MUM1
19146,EFNA2
19147,NDUFS7
19148,AC005329.7
19149,GAMT
19150,DAZAP1
19151,RPS15
19152,AC027307.3
19153,APC2
19154,C19orf25
19155,PCSK4
19156,CTB-25B13.6
19157,REEP6
19158,ADAMTSL5
19159,CTB-25B13.9
19160,PLK5
19161,MEX3D
19162,AC005943.5
19163,MBD3
19164,UQCR11.1
19165,TCF3
19166,ONECUT3
19167,ATP8B3
19168,CTB-31O20.3
19169,REXO1
19170,KLF16
19171,CTB-31O20.2
19172,ABHD17A
19173,SCAMP4
19174,ADAT3
19175,CSNK1G2
19176,BTBD2
19177,AC005306.3
19178,MKNK2
19179,MOB3A
19180,IZUMO4
19181,AP3D1
19182,DOT1L
19183,AC004490.1
19184,PLEKHJ1
19185,SF3A2
19186,AMH
19187,JSRP1
19188,OAZ1
19189,C19orf35
19190,LINGO3
19191,LSM7
19192,TMPRSS9
19193,TIMM13
19194,LMNB2
19195,GADD45B
19196,GNG7
19197,DIRAS1
19198,SLC39A3
19199,SGTA
19200,THOP1
19201,ZNF554
19202,ZNF555
19203,ZNF556
19204,ZNF57
19205,AC006277.2
19206,ZNF77
19207,TLE6
19208,TLE2
19209,AC005944.2
19210,AES
19211,GNA11
19212,AC005262.2
19213,GNA15
19214,AC005264.2
19215,S1PR4
19216,NCLN
19217,CELF5
19218,NFIC
19219,C19orf77
19220,DOHH
19221,FZR1
19222,MFSD12
19223,AC005786.7
19224,AC005786.5
19225,HMG20B
19226,GIPC3
19227,TBXA2R
19228,CACTIN
19229,PIP5K1C
19230,TJP3
19231,APBA3
19232,AC005954.4
19233,MRPL54
19234,RAX2
19235,MATK
19236,ZFR2
19237,ATCAY
19238,DAPK3
19239,EEF2
19240,PIAS4
19241,AC016586.1
19242,ZBTB7A
19243,MAP2K2
19244,SIRT6
19245,EBI3
19246,CCDC94
19247,TMIGD2
19248,FSD1
19249,STAP2
19250,MPND
19251,AC007292.4
19252,AC007292.3
19253,SH3GL1
19254,AC007292.6
19255,CHAF1A
19256,CTB-50L17.5
19257,UBXN6
19258,CTB-50L17.9
19259,CTB-50L17.16
19260,HDGFRP2
19261,PLIN4
19262,PLIN5
19263,CTB-50L17.14
19264,LRG1
19265,SEMA6B
19266,TNFAIP8L1
19267,C19orf10
19268,AC005339.2
19269,DPP9
19270,AC005523.3
19271,FEM1A
19272,AC005523.2
19273,TICAM1
19274,CTC-518P12.6
19275,PLIN3
19276,ARRDC5
19277,KDM4B
19278,PTPRS
19279,CTC-482H14.5
19280,TINCR
19281,SAFB2
19282,SAFB
19283,RPL36
19284,C19orf70
19285,HSD11B1L
19286,LONP1
19287,CATSPERD
19288,PRR22
19289,DUS3L
19290,NRTN
19291,FUT6
19292,FUT5
19293,AC024592.12
19294,NDUFA11
19295,VMAC
19296,AC104532.4
19297,CAPS
19298,RANBP3
19299,CTC-232P5.1
19300,RFX2
19301,CTC-232P5.3
19302,CTB-66B24.1
19303,CTC-503J8.6
19304,MLLT1
19305,CTC-503J8.4
19306,ACER1
19307,CLPP
19308,ALKBH7
19309,PSPN
19310,GTF2F1
19311,KHSRP
19312,SLC25A41
19313,SLC25A23
19314,CRB3
19315,DENND1C
19316,TUBB4A
19317,TNFSF9
19318,CD70
19319,TNFSF14
19320,C3
19321,GPR108
19322,TRIP10
19323,SH2D3A
19324,VAV1
19325,ZNF557
19326,INSR
19327,CTB-133G6.2
19328,ARHGEF18
19329,PEX11G
19330,C19orf45
19331,ZNF358
19332,MCOLN1
19333,PNPLA6
19334,CAMSAP3
19335,XAB2
19336,PET100
19337,CTD-3214H19.4
19338,PCP2
19339,STXBP2
19340,RETN
19341,C19orf59
19342,TRAPPC5
19343,FCER2
19344,CLEC4G
19345,CD209
19346,CLEC4M
19347,EVI5L
19348,CTD-3193O13.9
19349,LRRC8E
19350,AC010336.1
19351,MAP2K7
19352,CTD-3193O13.13
19353,TGFBR3L
19354,SNAPC2
19355,CTXN1
19356,CTD-3193O13.8
19357,TIMM44
19358,ELAVL1
19359,CTD-3193O13.14
19360,CTD-2325M2.1
19361,CERS4
19362,CD320
19363,NDUFA7.1
19364,RPS28
19365,KANK3
19366,ANGPTL4
19367,RAB11B-AS1
19368,RAB11B
19369,MARCH2
19370,RP11-886P16.6
19371,HNRNPM
19372,PRAM1
19373,ZNF414
19374,MYO1F
19375,ADAMTS10
19376,AC130469.2
19377,ZNF558
19378,MUC16
19379,ZNF317
19380,CTC-325H20.4
19381,ZNF699
19382,ZNF559
19383,ZNF266
19384,ZNF426
19385,ZNF121
19386,ZNF561
19387,C19orf82
19388,ZNF562
19389,ZNF812
19390,CTD-3116E22.7
19391,ZNF846
19392,FBXL12
19393,UBL5
19394,CTD-2623N2.11
19395,PIN1
19396,OLFM2
19397,COL5A3
19398,C19orf66
19399,ANGPTL6
19400,PPAN
19401,P2RY11
19402,EIF3G
19403,DNMT1
19404,CTD-2369P2.2
19405,S1PR2
19406,MRPL4
19407,CTD-2369P2.4
19408,ICAM1
19409,CTD-2369P2.8
19410,ICAM4
19411,ICAM5
19412,ZGLP1
19413,FDX1L
19414,RAVER1
19415,ICAM3
19416,TYK2
19417,CDC37
19418,PDE4A
19419,KEAP1
19420,S1PR5
19421,ATG4D
19422,KRI1
19423,CDKN2D
19424,AP1M2
19425,SLC44A2
19426,ILF3-AS1
19427,ILF3
19428,QTRT1
19429,DNM2
19430,TMED1
19431,C19orf38
19432,CARM1
19433,YIPF2
19434,C19orf52
19435,SMARCA4
19436,LDLR
19437,SPC24
19438,KANK2
19439,DOCK6
19440,CTC-510F12.2
19441,C19orf80
19442,TSPAN16
19443,RAB3D
19444,TMEM205
19445,CCDC159
19446,DKFZP761J1410
19447,CTD-2342J14.6
19448,SWSAP1
19449,EPOR
19450,RGL3
19451,CCDC151
19452,PRKCSH
19453,ELAVL3
19454,ZNF653
19455,ECSIT
19456,CNN1
19457,ELOF1
19458,ZNF627
19459,ACP5
19460,ZNF833P
19461,ZNF823
19462,ZNF441
19463,ZNF491
19464,ZNF440
19465,ZNF439
19466,ZNF69
19467,ZNF700
19468,ZNF763
19469,ZNF433
19470,ZNF844
19471,ZNF788
19472,ZNF20
19473,ZNF625
19474,ZNF136
19475,CTD-2666L21.1
19476,ZNF44
19477,ZNF563
19478,CTD-3105H18.13
19479,ZNF442
19480,CTD-3105H18.14
19481,ZNF799
19482,ZNF443
19483,CTD-3105H18.18
19484,ZNF709
19485,ZNF564
19486,ZNF490
19487,ZNF791
19488,CTD-2192J16.22
19489,MAN2B1
19490,WDR83
19491,WDR83OS
19492,DHPS
19493,CTD-2192J16.26
19494,FBXW9
19495,TNPO2
19496,C19orf43
19497,ASNA1
19498,BEST2
19499,HOOK2
19500,JUNB
19501,PRDX2
19502,CTD-2659N19.10
19503,RNASEH2A
19504,MAST1
19505,DNASE2
19506,KLF1
19507,GCDH
19508,SYCE2
19509,FARSA
19510,CTC-425F1.2
19511,CALR
19512,CTC-425F1.4
19513,RAD23A
19514,GADD45GIP1
19515,DAND5
19516,NFIX
19517,CTC-239J10.1
19518,LYL1
19519,TRMT1
19520,NACC1
19521,CTC-250I14.3
19522,STX10
19523,IER2
19524,CTC-250I14.6
19525,CACNA1A
19526,CCDC130
19527,MRI1
19528,CTB-5E10.3
19529,C19orf53
19530,AC008686.1
19531,ZSWIM4
19532,MIR24-2
19533,NANOS3
19534,C19orf57
19535,CC2D1A
19536,PODNL1
19537,DCAF15
19538,RFX1
19539,IL27RA
19540,PALM3
19541,hsa-mir-1199
19542,SAMD1
19543,PRKACA
19544,CTB-55O6.10
19545,ASF1B
19546,CTB-55O6.12
19547,LPHN1
19548,CTC-548K16.1
19549,CD97
19550,CTC-548K16.5
19551,DDX39A
19552,PKN1
19553,PTGER1
19554,GIPC1
19555,DNAJB1
19556,TECR
19557,NDUFB7
19558,EMR3
19559,ZNF333
19560,EMR2
19561,OR7C1
19562,SLC1A6
19563,CASP14
19564,SYDE1
19565,ILVBL
19566,AC003956.1
19567,NOTCH3
19568,AC004257.1
19569,EPHX3
19570,AC004257.3
19571,BRD4
19572,LLNLR-246C6.1
19573,AKAP8
19574,AKAP8L
19575,WIZ
19576,RASAL3
19577,PGLYRP2
19578,CYP4F22
19579,CYP4F3
19580,CYP4F12
19581,AC004510.3
19582,CYP4F2
19583,CYP4F11
19584,TPM4
19585,RAB8A
19586,CTD-2231E14.8
19587,HSH2D
19588,FAM32A
19589,CTD-2562J15.4
19590,AP1M1
19591,CTD-2562J15.6
19592,KLF2
19593,EPS15L1
19594,CTD-2013N17.4
19595,C19orf44
19596,CHERP
19597,CTD-3222D19.7
19598,SLC35E1
19599,CTD-3222D19.11
19600,MED26
19601,CTC-429P9.1
19602,SMIM7
19603,TMEM38A
19604,NWD1
19605,SIN3B
19606,F2RL3
19607,CPAMD8
19608,HAUS8
19609,MYO9B
19610,CTD-2528A14.5
19611,CTD-3032J10.2
19612,USE1
19613,OCEL1
19614,NR2F6
19615,USHBP1
19616,BABAM1
19617,ANKLE1
19618,ABHD8
19619,MRPL34
19620,DDA1
19621,ANO8
19622,GTPBP3
19623,PLVAP
19624,CTD-2521M24.5
19625,BST2
19626,CTD-2521M24.9
19627,MVB12A
19628,CTD-2521M24.6
19629,CTD-2521M24.8
19630,TMEM221
19631,SLC27A1
19632,CTD-3131K8.2
19633,PGLS
19634,FAM129C
19635,COLGALT1
19636,UNC13A
19637,MAP1S
19638,FCHO1
19639,B3GNT3
19640,INSL3
19641,JAK3
19642,RPL18A
19643,SLC5A5
19644,CCDC124
19645,KCNN1
19646,ARRDC2
19647,IL12RB1
19648,MAST3
19649,PIK3R2
19650,IFI30
19651,MPV17L2
19652,RAB3A
19653,AC068499.10
19654,PDE4C
19655,KIAA1683
19656,JUND
19657,LSM4
19658,PGPEP1
19659,GDF15
19660,LRRC25
19661,SSBP4
19662,ISYNA1
19663,ELL
19664,FKBP8
19665,KXD1
19666,AC005253.2
19667,AC005253.4
19668,UBA52
19669,CRLF1
19670,C19orf60
19671,TMEM59L
19672,KLHL26
19673,CRTC1
19674,COMP
19675,UPF1
19676,CERS1
19677,COPE
19678,DDX49
19679,HOMER3
19680,SUGP2
19681,AC004447.2
19682,ARMC6
19683,SLC25A42
19684,TMEM161A
19685,MEF2BNB-MEF2B
19686,MEF2B
19687,MEF2BNB
19688,RFXANK
19689,NR2C2AP
19690,NCAN
19691,HAPLN4
19692,TM6SF2
19693,SUGP1
19694,MAU2
19695,GATAD2A
19696,TSSK6
19697,NDUFA13
19698,YJEFN3
19699,CILP2
19700,PBX4
19701,AC002306.1
19702,LPAR2
19703,GMIP
19704,ATP13A1
19705,ZNF101
19706,ZNF14
19707,LINC00663
19708,ZNF506
19709,ZNF253
19710,ZNF93
19711,ZNF682
19712,ZNF90
19713,CTC-260E6.6
19714,ZNF486
19715,ZNF737
19716,ZNF626
19717,CTD-2626G11.2
19718,ZNF66
19719,ZNF85
19720,ZNF430
19721,ZNF714
19722,ZNF431
19723,ZNF708
19724,ZNF738
19725,ZNF493
19726,LINC00664
19727,ZNF429
19728,RP11-678G14.4
19729,ZNF100
19730,ZNF43
19731,ZNF208
19732,ZNF257
19733,ZNF676
19734,RP11-157B13.7
19735,ZNF492
19736,CTD-2291D10.1
19737,ZNF730
19738,ZNF724P
19739,RP11-15H20.7
19740,ZNF91
19741,CTB-175P5.4
19742,ZNF675
19743,ZNF681
19744,RPSAP58
19745,RP11-255H23.4
19746,ZNF726
19747,CTD-2017D11.1
19748,ZNF254
19749,LINC00662
19750,CTC-459F4.1
19751,CTC-459F4.3
19752,AC005616.2
19753,AC011524.1
19754,LINC00906
19755,UQCRFS1
19756,CTB-32O4.2
19757,POP4
19758,PLEKHF1
19759,C19orf12
19760,CCNE1
19761,URI1
19762,ZNF536
19763,CTC-400I9.1
19764,TSHZ3
19765,AC007796.1
19766,ZNF507
19767,AC007773.2
19768,DPY19L3
19769,PDCD5
19770,ANKRD27
19771,RGS9BP
19772,CTD-2538C1.2
19773,NUDT19
19774,TDRD12
19775,CTD-2085J24.4
19776,CEP89
19777,C19orf40
19778,RHPN2
19779,GPATCH1
19780,LRP3
19781,SLC7A10
19782,CTD-2540B15.11
19783,CEBPA
19784,CEBPA-AS1
19785,CTD-2540B15.9
19786,CEBPG
19787,PEPD
19788,CHST8
19789,KCTD15
19790,LSM14A
19791,KIAA0355
19792,GPI
19793,PDCD2L
19794,CTD-2588C8.8
19795,UBA2
19796,WTIP
19797,SCGB1B2P
19798,SCGB2B2
19799,ZNF302
19800,ZNF181
19801,ZNF599
19802,CTC-523E23.1
19803,CTC-523E23.5
19804,CTC-523E23.11
19805,ZNF30
19806,ZNF792
19807,GRAMD1A
19808,CTD-2527I21.7
19809,CTD-2527I21.14
19810,SCN1B
19811,HPN
19812,FXYD3
19813,LGI4
19814,FXYD1
19815,FXYD7
19816,FXYD5
19817,FAM187B
19818,LSR
19819,USF2
19820,HAMP
19821,CD22
19822,FFAR3
19823,GPR42
19824,FFAR2
19825,KRTDAP
19826,DMKN
19827,SBSN
19828,GAPDHS
19829,AD000090.2
19830,TMEM147
19831,HAUS5
19832,RBM42
19833,ETV2
19834,COX6B1
19835,UPK1A
19836,UPK1A-AS1
19837,ZBTB32
19838,KMT2B
19839,IGFLR1
19840,AD000671.6
19841,U2AF1L4
19842,PSENEN
19843,AC002398.11
19844,LIN37
19845,AC002398.12
19846,HSPB6
19847,C19orf55
19848,ARHGAP33
19849,PRODH2
19850,NPHS1
19851,APLP1
19852,NFKBID
19853,HCST
19854,TYROBP
19855,LRFN3
19856,AF038458.5
19857,SDHAF1
19858,SYNE4
19859,ALKBH6
19860,AC002116.7
19861,CLIP3
19862,THAP8
19863,WDR62
19864,POLR2I
19865,TBCB
19866,CAPNS1
19867,COX7A1
19868,ZNF565
19869,ZNF146
19870,CTD-3162L10.1
19871,LINC00665
19872,ZFP14
19873,ZFP82
19874,ZNF566
19875,CTD-2630F21.1
19876,ZNF260
19877,ZNF529
19878,AC092295.7
19879,ZNF382
19880,CTD-3234P18.2
19881,ZNF461
19882,AC074138.3
19883,ZNF567
19884,ZNF850
19885,CTD-2162K18.4
19886,CTD-2162K18.3
19887,CTD-2162K18.5
19888,ZNF790
19889,ZNF345
19890,ZNF829
19891,ZNF568
19892,ZNF420
19893,ZNF585A
19894,ZNF585B
19895,ZNF383
19896,AC012309.5
19897,CTD-3220F14.1
19898,HKR1
19899,ZNF527
19900,ZNF569
19901,ZNF570
19902,CTD-2086O20.3
19903,CTD-3064H18.1
19904,ZNF793
19905,CTD-3064H18.4
19906,ZNF571-AS1
19907,ZNF540
19908,ZNF571
19909,ZFP30
19910,ZNF781
19911,ZNF607
19912,CTD-2528L19.6
19913,ZNF573
19914,CTD-2554C21.2
19915,CTD-2554C21.3
19916,SIPA1L3
19917,DPF1
19918,SPINT2
19919,PPP1R14A
19920,CTB-102L5.4
19921,C19orf33
19922,YIF1B
19923,KCNK6
19924,AC026806.2
19925,CATSPERG
19926,PSMD8
19927,GGN
19928,SPRED3
19929,AC005789.11
19930,FAM98C
19931,RASGRP4
19932,RYR1
19933,MAP4K1
19934,EIF3K
19935,ACTN4
19936,CAPN12
19937,CTD-2540F13.2
19938,LGALS7
19939,LGALS7B
19940,LGALS4
19941,ECH1
19942,AC104534.2
19943,HNRNPL
19944,RINL
19945,SIRT2
19946,NFKBIB
19947,CCER2
19948,SARS2
19949,MRPS12
19950,CTC-360G5.9
19951,FBXO17
19952,FBXO27
19953,PAPL
19954,PAK4
19955,NCCRP1
19956,IFNL1
19957,LRFN1
19958,GMFG
19959,CTC-246B18.10
19960,SAMD4B
19961,PAF1
19962,MED29
19963,ZFP36
19964,PLEKHG2
19965,RPS16
19966,SUPT5H
19967,TIMM50
19968,DLL3
19969,EID2B
19970,EID2
19971,LGALS14
19972,DYRK1B
19973,FBL
19974,FCGBP
19975,PSMC4
19976,ZNF546
19977,CTC-471F3.6
19978,ZNF780B
19979,ZNF780A
19980,AC005614.3
19981,MAP3K10
19982,CNTD2
19983,AKT2
19984,C19orf47
19985,PLD3
19986,HIPK4
19987,PRX
19988,SERTAD1
19989,SERTAD3
19990,BLVRB
19991,SPTBN4
19992,SHKBP1
19993,LTBP4
19994,NUMBL
19995,ADCK4
19996,ITPKC
19997,C19orf54
19998,SNRPA
19999,MIA
20000,RAB4B
20001,EGLN2
20002,CTC-490E21.12
20003,CYP2S1
20004,AXL
20005,CTD-2195B23.3
20006,HNRNPUL1
20007,TGFB1
20008,CCDC97
20009,TMEM91
20010,B9D2
20011,BCKDHA
20012,EXOSC5
20013,B3GNT8
20014,ATP5SL
20015,C19orf69
20016,AC011526.1
20017,AC006129.4
20018,AC006129.2
20019,CEACAM21
20020,CEACAM4
20021,CEACAM5
20022,AC020956.3
20023,RPS19
20024,CD79A
20025,ARHGEF1
20026,RABAC1
20027,ATP1A3
20028,GRIK5
20029,ZNF574
20030,POU2F2
20031,CTC-378H22.1
20032,CTC-378H22.2
20033,DEDD2
20034,ZNF526
20035,GSK3A
20036,AC006486.1
20037,ERF
20038,CIC
20039,PAFAH1B3
20040,PRR19
20041,TMEM145
20042,MEGF8
20043,CNFN
20044,LIPE-AS1
20045,LIPE
20046,CEACAM1
20047,AC004603.4
20048,PSG1
20049,PSG6
20050,PSG2
20051,CTC-490G23.2
20052,LYPD3
20053,PHLDB3
20054,ETHE1
20055,ZNF575
20056,XRCC1
20057,PINLYP
20058,IRGQ
20059,ZNF576
20060,SRRM5
20061,ZNF428
20062,CADM4
20063,PLAUR
20064,SMG9
20065,KCNN4
20066,AC115522.3
20067,LYPD5
20068,ZNF283
20069,ZNF404
20070,RP11-15A1.3
20071,RP11-15A1.2
20072,ZNF45
20073,ZNF221
20074,ZNF155
20075,ZNF230
20076,ZNF222
20077,ZNF223.1
20078,ZNF284
20079,ZNF224
20080,AC084219.3
20081,AC084219.4
20082,ZNF225
20083,ZNF234
20084,ZNF226
20085,ZNF227
20086,ZNF235
20087,ZNF233
20088,ZNF112
20089,ZNF285
20090,ZNF229
20091,AC069278.4
20092,ZNF180
20093,CTB-171A8.1
20094,PVR
20095,CEACAM19
20096,BCL3
20097,CBLC
20098,BCAM
20099,PVRL2
20100,CTB-129P6.4
20101,TOMM40
20102,APOE
20103,APOC1
20104,APOC2
20105,CTB-129P6.11
20106,CLPTM1
20107,RELB
20108,CLASRP
20109,ZNF296
20110,CTB-179K24.3
20111,GEMIN7
20112,MARK4
20113,PPP1R37
20114,AC005757.6
20115,NKPD1
20116,TRAPPC6A
20117,BLOC1S3
20118,AC006126.3
20119,EXOC3L2
20120,CKM
20121,KLC3
20122,ERCC2
20123,PPP1R13L
20124,CD3EAP
20125,ERCC1
20126,FOSB
20127,RTN2
20128,PPM1N
20129,VASP
20130,OPA3
20131,GPR4
20132,EML2
20133,C19orf83
20134,GIPR
20135,SNRPD2
20136,QPCTL
20137,FBXO46
20138,AC074212.5
20139,SIX5
20140,AC074212.6
20141,DMPK
20142,DMWD
20143,SYMPK
20144,AC092301.3
20145,FOXA3
20146,IRF2BP1
20147,MYPOP
20148,NOVA2
20149,CCDC61
20150,CTC-344H19.4
20151,IGFL4
20152,IGFL3
20153,IGFL2
20154,AC006262.4
20155,AC006262.5
20156,IGFL1
20157,HIF3A
20158,PPP5C
20159,CCDC8
20160,PNMAL1
20161,PPP5D1
20162,PNMAL2
20163,AC011484.1
20164,AC011551.3
20165,CALM3
20166,CTB-12A17.3
20167,PTGIR
20168,GNG8
20169,DACT3
20170,PRKD2
20171,STRN4
20172,FKRP
20173,SLC1A5
20174,AP2S1
20175,ARHGAP35
20176,NPAS1
20177,TMEM160
20178,ZC3H4
20179,SAE1
20180,BBC3
20181,CCDC9
20182,PRR24
20183,C5AR1
20184,C5AR2
20185,DHX34
20186,MEIS3
20187,SLC8A2
20188,KPTN
20189,NAPA-AS1
20190,NAPA
20191,ZNF541
20192,CTD-2571L23.8
20193,GLTSCR1
20194,EHD2
20195,GLTSCR2
20196,SEPW1
20197,CRX
20198,SULT2A1
20199,PLA2G4C
20200,LIG1
20201,C19orf68
20202,ZNF114
20203,CARD8
20204,CTC-241F20.3
20205,CCDC114
20206,EMP3
20207,TMEM143
20208,KDELR1
20209,GRIN2D
20210,GRWD1
20211,KCNJ14
20212,CTC-273B12.5
20213,CTC-273B12.6
20214,CYTH2
20215,LMTK3
20216,SULT2B1
20217,SPACA4
20218,RPL18
20219,AC022154.7
20220,SPHK2
20221,DBP
20222,CA11
20223,NTN5
20224,FUT2
20225,MAMSTR
20226,RASIP1
20227,IZUMO1
20228,FUT1
20229,BCAT2
20230,HSD17B14
20231,PLEKHA4
20232,PPP1R15A
20233,TULP2
20234,NUCB1
20235,DHDH
20236,BAX
20237,FTL
20238,GYS1
20239,RUVBL2
20240,LHB
20241,CGB7
20242,NTF4
20243,KCNA7
20244,SNRNP70
20245,LIN7B
20246,C19orf73
20247,PPFIA3
20248,HRC
20249,TRPM4
20250,SLC6A16
20251,CTC-301O7.4
20252,CD37
20253,TEAD2
20254,AC010524.4
20255,DKKL1
20256,SLC17A7
20257,PIH1D1
20258,ALDH16A1
20259,FLT3LG
20260,RPL13A
20261,RPS11
20262,FCGRT
20263,RCN3
20264,NOSIP
20265,PRRG2
20266,PRR12
20267,RRAS
20268,SCAF1
20269,IRF3
20270,BCL2L12
20271,PRMT1
20272,ADM5
20273,CTB-33G10.6
20274,CPT1C
20275,TSKS
20276,AP2A1
20277,FUZ
20278,AC006942.4
20279,MED25
20280,PTOV1-AS1
20281,PTOV1
20282,AC018766.4
20283,PNKP
20284,AKT1S1
20285,TBC1D17
20286,IL4I1
20287,NUP62
20288,ATF5
20289,SIGLEC11
20290,VRK3
20291,ZNF473
20292,IZUMO2
20293,MYH14
20294,KCNC3
20295,NR1H2
20296,NAPSA
20297,POLD1
20298,SPIB
20299,FAM71E1
20300,EMC10
20301,CTD-2545M3.8
20302,JOSD2
20303,LRRC4B
20304,C19orf81
20305,CLEC11A
20306,CTD-2568A17.1
20307,CTD-2568A17.8
20308,C19orf48
20309,KLK1
20310,KLK2
20311,KLK4
20312,KLK5
20313,KLK7
20314,KLK8
20315,KLK10
20316,KLK11
20317,KLK13
20318,CTU1
20319,SIGLEC9
20320,SIGLEC7
20321,CD33
20322,VSIG10L
20323,ETFB
20324,CLDND2
20325,NKG7
20326,SIGLEC10
20327,ZNF175
20328,AC018755.1
20329,SIGLEC5
20330,SIGLEC14
20331,SPACA6P-AS
20332,HAS1
20333,FPR1
20334,FPR2
20335,FPR3
20336,ZNF577
20337,ZNF649
20338,ZNF613
20339,HCCAT3
20340,ZNF350
20341,ZNF615
20342,ZNF614
20343,ZNF432
20344,ZNF841
20345,ZNF616
20346,ZNF836
20347,CTD-2525I3.2
20348,PPP2R1A
20349,ZNF766
20350,CTD-2525I3.5
20351,ZNF480
20352,ZNF610
20353,ZNF880
20354,ZNF528
20355,ZNF534
20356,ZNF578
20357,ZNF808
20358,ZNF701
20359,ZNF83
20360,ZNF611
20361,ZNF600
20362,ZNF28
20363,ZNF468
20364,ZNF320
20365,CTD-2331H12.7
20366,ZNF816
20367,ZNF160
20368,ZNF415
20369,ZNF347
20370,CTD-2620I22.7
20371,ZNF665
20372,CTD-2245F17.3
20373,ZNF677
